name,score,stars_y,review_count,city
Naviera Coffee Mills,2.8727129629629626,4.0,24,Tampa
Nawlins Creole Cafe',2.410969596761263,3.5,8,Avon
Ndulge,2.8867182017543858,3.5,15,Philadelphia
Nectar Urban Cantina,2.9042179899057525,4.5,390,Nashville
Nelly's Express Mexican Restaurant & Pizzeria,2.4791584821428567,4.0,7,Mount Holly
Nephew's Ristorante,3.5147619047619045,3.5,45,Metairie
New Asian Village Express,2.8674999999999997,4.0,8,Edmonton
New Bamboo Garden,3.5442857142857145,4.0,34,Sewell
New Castle Bagels & Deli,2.8419999999999996,4.0,21,New Castle
New China,2.5463506049010514,4.0,87,Saint Louis
New China Moon,1.3881628787878788,4.0,8,Cherry Hill
New Day Gluten Free,3.602646256684492,4.5,99,Clayton
New England Pizza,3.39584410430839,3.0,22,Philadelphia
New Golden Buffet,3.647735853432282,2.5,30,Phoenixville
New India's Kitchen,2.9026773210095183,4.0,130,Ballwin
New Kimono Sushi Bar Japanese & Chinese Restaurant,1.873979081632653,3.0,28,Lafayette Hill
New King Wok,3.683,3.0,20,Bensalem
New Lee's Chinese Restaurant,1.3774867724867723,3.0,12,Philadelphia
New Napoli Famous Pizza,0.5742499999999999,2.0,5,Philadelphia
New Number One Chinese Restaurant,2.4700925925925925,2.5,40,Philadelphia
New Orleans Hamburger & Seafood Co.,3.227059903939036,3.5,113,Harvey
New Orleans Social House,3.104889218529086,4.0,136,New Orleans
New South Ocean Chinese & Japanese Restaurant,3.2216385957792206,4.0,59,Flourtown
New St Louis Wok,1.9171162397123482,2.0,61,St Louis
New Town Buffet,2.469561948137841,3.0,89,Tucson
New York Bagel Shops,1.7760267857142855,2.0,19,Saint Petersburg
New York Pizza,2.5136294557091787,3.0,178,New Orleans
Newk's Eatery,2.7194184188131554,3.0,65,Nashville
Newtown Bagel,0.7257611096386606,3.0,63,Newtown
Nhu Y,3.0346936597716008,4.0,79,Philadelphia
Nick's Old Original Roast Beef,2.5979267202461283,4.0,143,Springfield
Nick's Pizzeria,2.150579365079365,3.5,25,Clayton
Nicks Gyros and Subs,3.584457671957672,3.5,29,Tampa
Nico's Pizza,2.98,4.0,26,New Britain
Nico's Taco Shop,1.6650662878787876,3.0,73,Oro Valley
Nicola's Pizza,3.236362012987013,4.0,54,Lambertville
Nicos Mexican Food,2.9143749999999997,2.5,15,Tucson
Nidia's Latin Grill,3.5608085714285718,4.5,19,Dover
Night Market,1.9117004796323562,3.0,66,Philadelphia
Nighthawk Diner,3.245,3.0,6,New Orleans
Ninja Noodle,2.933333333333333,4.0,28,Edmonton
Ninja Sushi Japanese Grill,2.4711813317634745,3.5,92,Smyrna
Ninki,2.2357675093803406,3.5,213,Nashville
Ninth Street Deli at Howards,3.20021875,4.5,128,Saint Louis
Nipper's Pub,3.609916666666667,3.5,29,Woodbury
Nippon Tei,2.676232567036138,4.0,254,Ballwin
Nirvana Fusion,2.705115511673943,4.0,112,Hatboro
Nirvana Indian Bistro,3.026237904040404,4.5,188,Lafayette Hill
Nite Owls Saloon & Grill,1.4216967975206611,3.5,17,Beech Grove
No 1 Chinese Food,2.5218721590909086,4.0,13,Barrington
No Anchovies,2.6071068375225583,3.5,271,Tucson
No Label At The Table,3.606800491175491,5.0,37,Carmel
Noble Crust,3.171877976645203,4.5,496,Wesley Chapel
Noboru,2.2738007249150733,3.0,176,North Wales
Nokey's Deli & Grill,3.241758461306414,4.0,54,New Orleans
Non Stop Pizza & Grille,2.8666666666666667,3.5,13,Philadelphia
Nooddi Thai Chef,2.7366235028061663,3.5,185,Media
Noodles & Company,2.67475216772315,3.5,86,Franklin
Nook A Paleo Influenced Diner,2.7448402066045703,4.5,163,Indianapolis
Nook's Pour House,2.5746878496503496,3.0,58,Florence
Nordstrom,3.424211061507936,4.0,24,Newark
Nordstrom Grill,3.009703799019608,3.5,33,Nashville
Normand's Bistro,1.9182157477025896,3.5,32,Edmonton
North 30th Sports Pub & Grille,3.1025698360824783,4.5,106,Tampa
North 53,3.175729340625957,3.5,72,Edmonton
North by Northwest,2.076051136363636,3.0,7,Philadelphia
Northbrook MarketPlace,2.4023905122655123,4.0,60,West Chester
Northwest Coffee Roasting Company,2.40913658008658,3.5,65,Clayton
Novella Wine Bar,3.6173757102272726,5.0,56,Saint Louis
Nox Kitchen + Cocktails,2.7473264349208018,3.5,93,Tucson
Nudy's Cafe - Chadds Ford,2.8646396554834053,3.5,63,Chadds Ford
Nuevo Vallarta Authentic Mexican Food,2.6672015498210304,4.0,106,Pinellas Park
Numa,2.6456351540616243,4.0,30,Philadelphia
Number One China Buffet,2.8630806547619048,3.0,54,Carmel
Number One Chinese Restaurant,2.8464713541666664,3.5,6,Norristown
Numchok Wilai,2.9567141285132474,4.5,86,Edmonton
O Sole Mio,3.6251915584415584,4.5,85,Philadelphia
O! Wing Plus,3.0722571326821324,4.5,142,Saint Louis
O'Briens Irish Pub,2.533857269119769,4.0,108,Tampa
O'Charley's Restaurant & Bar,1.8993902847794597,2.5,31,Hendersonville
O'Fallon Brewery,2.4349581529581528,3.5,50,Maryland Heights
O.E. Market,2.871895743145743,3.5,10,Tampa
O.E.C. Japanese Sushi & Hibachi,2.49664979757085,4.0,56,Largo
O2's Tap House & Grill,1.4560880681818182,2.5,19,Edmonton
OL' Henry Restaurant,2.3640036330361673,4.0,52,St. Louis
OPA! of Greece West Edmonton Mall - A,2.861642361111111,3.5,11,Edmonton
Oakleys Bistro,3.1231080129860573,4.5,261,Indianapolis
Oaks Italian Deli & Pizzeria,1.79188695400035,3.5,70,Oaks
Oasis on the Boulevard,0.7241666666666666,1.0,8,Apollo Beach
Ob's Jamaican Restaurant,2.174363579644097,4.0,29,Chester
Occidental Taphouse Grill,2.890722222222222,3.5,30,Sparks
Oceanos Restaurant,0.6759314903846153,3.5,32,West Berlin
Octopus Falafel Truck,3.4072337351235666,4.5,420,Philadelphia
Odessa Family Restaurant,3.6370826446280993,2.5,17,Odessa
Oh So Good,3.217840909090909,3.5,15,Philadelphia
Oh Yoko!,3.0511036923860453,4.0,108,Cherry Hill
Ohana Cafe,3.148434422339616,4.0,99,Palm Harbor
Old Country Buffet,0.6779999999999999,2.5,27,Fairless Hills
Old Croydon Cafe,2.9579166666666667,4.0,54,Croydon
Old Hickory Grill - Sheraton Music City,1.7562045454545452,2.5,23,Nashville
Old Standard Fried Chicken,2.006904530589481,3.0,195,Saint Louis
Old Times Kafe,3.189055353535353,4.0,76,Tucson
Old Town Cafe,3.0999999999999996,4.5,6,Palm Harbor
Olde City Food Market,3.584375,3.0,29,Philadelphia
Ole Red,2.3195165070392867,3.5,629,Nashville
Olio,3.061398298723925,4.0,398,Saint Louis
Olive Garden Italian Restaurant,2.286306994340403,3.5,115,Kenner
Oliver's,3.4857586829776372,4.5,313,Santa Barbara
Olivia's Bagel Bash,2.898269230769231,2.5,7,Sewell
Olivier's Creole Restaurant,2.0371654690246355,3.5,172,New Orleans
Olly Fresco's,2.8272286117836964,3.5,16,Edmonton
Olympia Pizzeria & Restaurant,3.3832638888888886,4.0,73,East Norriton
On The Border Mexican Grill & Cantina,2.5447830304206662,3.0,168,Mt. Laurel
One South,3.64475,3.5,22,Indianapolis
One Stone Restaurant,3.6173928571428573,4.0,30,New Orleans
OneCupJoe,3.282347943722944,4.5,11,Warminster
Oodle Noodle,2.118530303030303,3.5,10,Edmonton
Ooka Restaurant,2.690231533716775,4.0,394,Willow Grove
Opry Backstage Grill,2.4483137992185626,3.5,195,Nashville
Orange Blossom Cafe & Bakery,2.1350892857142854,3.5,54,Riverton
Oranj Sushi Bar,1.7735380036630035,2.5,34,Edmonton
Orchid Thai Foods,3.331277944061147,4.5,62,Tampa
Orchids Thai Restaurant,2.8493809583139336,4.5,143,Port Richey
Oregon Steaks,2.8606133572413954,3.5,184,Philadelphia
Organico Pizza,3.402063311688311,4.0,121,Marlton
Oriental Pearl Restaurant,2.8319984001934104,4.0,154,Boothwyn
Osaka,2.9164108514281812,4.0,49,Madeira Beach
Osaka Sushi,3.1951230548210847,4.0,52,Brandon
Osborne Bi-Rite,3.58125,3.5,6,Nashville
Osteria,2.255958566317941,3.5,99,Moorestown
Otaco,2.115510858851435,3.0,57,Goleta
Oteri's Italian Bakery | North 5th St,1.1818854166666666,2.5,55,Philadelphia
Otolith Sustainable Seafood,3.62,5.0,10,Philadelphia
Our Daily Bread,2.7303871768160235,3.5,106,Santa Barbara
Our Lady of Guadalupe Mercado,3.2032925140542328,4.5,8,Santa Barbara
Outback Steakhouse,2.220382015925605,3.5,165,Brandon
P & S Ravioli,3.576125,4.5,6,Philadelphia
P J Whelihan's Pub & Restaurant - Oaks,1.9520093524923323,3.0,146,Oaks
P J's Oyster Bar,2.6302710170061894,3.5,118,Indian Rocks Beach
P.F. Chang's,2.341432168129021,3.0,243,Plymouth Meeting
PB's Diner,2.544406868935262,2.5,119,Glassboro
PDQ Riverview,2.878966123557738,3.5,134,Riverview
PJ Subs,2.8658604064180997,4.0,100,Tucson
Pacific Health Foods,3.4561149879248836,4.5,97,Carpinteria
Padaro Beach Grill,2.987757580572277,4.5,885,Carpinteria
Pagoda Noodle Cafe,2.3848417330297127,3.0,100,Philadelphia
Painturo's,2.8666161616161614,4.0,46,Mount Juliet
Pair Restaurant,2.902,3.5,7,Boise
Palace of Asia,3.5669749694749697,3.5,87,Cherry Hill
Palm Avenue Sandwich Shop,2.147829152494331,4.0,41,Tampa
Pan D'olive,2.675181154220066,4.0,199,Saint Louis
Panaderia Azteca,3.5573214285714285,4.5,20,Reno
Panaderia La Conchita,3.6477347470238097,4.5,44,Nashville
Panasian Buffet,3.5283333333333333,3.5,62,Philadelphia
Pancheros Mexican Grill,3.0378868801824117,3.5,97,Voorhees Township
Panda Express,2.35725518352039,3.0,39,Carmel
Panera Bread,2.1809563372282152,3.0,81,Meridian
Paola's Pizzeria,3.2291799749980274,4.5,126,Wayne
Papa John's Pizza,1.8506008597883599,3.0,18,Palm Harbor
Papa Murphy's,2.5016917526917526,3.0,31,Sparks
Papa Sam,3.553625,3.0,6,Philadelphia
Papillon Cafe,3.696875,3.0,11,Newtown
Parada Maimon,2.9429845330051565,4.5,202,Philadelphia
Paradise Bakery,1.292658392857143,3.0,40,Indianapolis
Paradise Cafe,2.5847321566820947,3.5,290,Santa Barbara
Parisa's,3.2972321428571427,4.0,7,Sparks
Parish Seafood & Diner,2.882978693181818,3.5,6,Arabi
Park Salad Bar,1.4522448979591835,3.5,16,Philadelphia
Parkallen Restaurant,2.0486499108734404,3.5,53,Edmonton
Parkway Pizza,3.6086363636363634,3.5,20,Levittown
Parlor Suburban Square,2.155268506171408,3.5,61,Ardmore
Parrilla Grill,2.51624752940662,3.0,139,Boise
Parrot Pete's,1.772748303311179,2.5,98,Harvey
Parthenon Restaurant & Bakery,3.59,4.5,19,Tarpon Springs
Parxgrill,2.2211004687099183,3.5,70,Bensalem
Pasquale's Pizza,3.111448412698413,4.0,28,Indianapolis
Pasquale's Sports Bar,1.7924391233766233,2.5,15,Levittown
Pasquales,3.5991666666666666,3.0,26,Indianapolis
Pasqually's Pizza,1.7858938964474678,4.0,96,Philadelphia
Passero's Coffee Roasters,3.1099851676101675,4.5,91,Philadelphia
Pasta Vino,2.9433246225319394,3.0,57,Berlin
Pat's Pizzeria,1.4153571428571428,2.5,63,Phoenixville
Pat's Pizzeria of Hatfield,0.6617081339712918,2.5,7,Lansdale
Pats Pizzeria,2.1525,2.5,30,Lindenwold
Pauline's Deli,0.7479166666666666,4.0,17,Norristown
Paws The Cat Cafe,3.616389022435897,5.0,20,Edmonton
Pbody's,0.7053246503496503,3.0,5,Springfield
Peacock Cafe,3.0738852404905033,3.5,15,Hamilton Township
Pearl,1.7605227272727273,2.5,32,Philadelphia
Pearl Diver,3.046145670995671,3.5,151,Nashville
Pearl Street Pizzeria & Pub,2.758351426343918,4.0,333,Indianapolis
Pearl of East,2.6128615079365076,3.0,17,Philadelphia
Pedalers Deli,3.2432459956155526,4.5,60,Reno
Peg's Glorified Ham & Eggs,3.387872023809524,4.0,156,Reno
Peggs Restaurant On the Boulevard,2.693590933372183,3.0,57,High Ridge
Pei Wei,2.4068969045474726,3.5,75,Moorestown
Pei Wei Asian Diner,1.4146460588023089,1.5,15,Franklin
Peking China Buffet,2.209861607142857,2.0,56,Plainfield
Penang,2.737330421699817,3.5,1112,Philadelphia
Penca,2.7219086864219415,3.5,486,Tucson
Penllyn Pizza,2.870083333333333,2.5,23,Blue Bell
Peno,3.480995032703738,4.5,152,Clayton
Pepo's Cuban Cafe,2.803505784084467,4.0,135,St. Petersburg
Persian Room Fine Dining,2.9086198660714286,4.5,258,Tucson
Persis Biryani Indian Grill,3.33210444975205,4.5,246,Mount Juliet
Pete's Pizza & Italian Grill,3.58859375,3.5,11,Mount Ephraim
Petite 4,3.2792857142857144,4.5,121,Boise
Petra Restaurant,2.5834229154342387,4.0,160,Tampa
Phamous Cafe,2.6792961776377213,4.0,220,Goleta
Phamous Phil's Bbq At The Main Street Inn,2.9282787878787877,3.5,5,East Greenville
Phan's Kitchen,3.463116446208113,5.0,105,Indianapolis
Phat Bites,2.586635165635059,3.5,364,Nashville
Philippine Bread House And Restaurant,3.56625,3.5,7,Wilmington
Philippine Jeepney Grill,3.6369444444444445,3.5,12,Philadelphia
Phillips Seafood,2.1529686147186147,3.0,23,Philadelphia
Philly Dat Up,2.5380694444444445,3.0,12,Kenner
Philly Dawgz,2.138324654904843,4.0,5,Philadelphia
Philly Diner,1.7267124155031763,2.5,129,Essington
Philly Fusion & Grill Chicken Bowl,1.0739999999999998,4.0,20,Philadelphia
Philly Pretzel Factory,3.2145755494505495,4.5,13,Cherry Hill
Philly Tap & Tavern,1.4757023809523808,2.5,17,Chester
Philly's Best,2.1899756211180126,4.0,46,Spring Hill
Phily Diner & Sports Bar,2.071302217247186,3.0,253,Runnemede
Pho 36,3.1661599380855296,4.5,236,Avon
Pho 38,3.2257249999999997,3.5,27,Merchantville
Pho 79,1.409401845674167,3.0,42,Boise
Pho An Hoa Restaurant,2.864726054720134,4.0,160,Tampa
Pho Anh Sang,2.438154761904762,3.0,19,St Albert
Pho Bistro,1.8366359217847446,3.0,184,Isla Vista
Pho Cam Ly,3.358289897184805,4.5,178,New Orleans
Pho Friendly,3.578989650974026,4.5,93,Trenton
Pho Hoa Noodle Soup,2.673573096227168,3.5,116,Philadelphia
Pho Hoan Pasteur,2.445817416824628,3.5,32,Edmonton
Pho King,2.7492258497675164,4.0,58,Edmonton
Pho Orchid Uptown,2.6673221925133688,3.5,81,New Orleans
Pho Street,3.126174203530844,4.0,150,Philadelphia
Pho Voorhees,3.3696383468741318,4.5,132,Voorhees
Pi Pizzeria - Delmar Loop,2.8941520932633225,4.0,633,Saint Louis
Pia Urban Cafe & Market,3.6122291666666664,5.0,40,Indianapolis
Pica's Restaurant,2.338597674537472,3.5,141,West Chester
Picasso Restaurant & Bar,1.4056938244047616,3.0,34,Media
Piccolina Toscana,2.490146056747485,3.5,99,Wilmington
Pick-A-Bone,3.6276562500000002,4.5,27,Fenton
Pieology Pizzeria,2.795848611111111,3.5,131,Goleta
Piezanos Rustic Pizza and Wine,3.2493725578615282,4.0,93,Tucson
Pikpon Thai,3.335790452280278,4.5,126,Sicklerville
Pina's Pizza,2.4089400231052016,3.5,47,Philadelphia
Pina's Pizzaria,3.650642857142857,4.0,26,Chalfont
Pineapple Asian Restaurant,2.8337499999999998,4.0,27,Berlin Township
Pineapplez,3.095808084123801,4.0,22,Saint Petersburg
Pinocchio's Bar & Grill,1.9764814403542903,3.5,154,Sparks
Pinocchio's Restaurant,2.508783900231278,3.5,245,Media
Piranha's Bar & Grill,2.262250956632653,4.0,75,Nashville
Piree's Piri Piri Grill,2.229147666498034,4.0,77,Wilmington
Pit Boss Bar-B-Q,0.5896874999999999,3.0,10,Spring Hill
Pita Jungle,2.3197658144903093,3.5,464,Tucson
Pita Kebob,3.1179979115887244,4.0,142,Ruskin
Pita Pit,1.4186449579831932,3.0,9,Tucson
Pita's Republic,3.441347222222222,3.0,21,Tampa
Pizza Box Thorndale,2.810625,4.0,18,Downingtown
Pizza Fusion at Skypoint,2.90028351090673,3.5,113,Tampa
Pizza Guys,3.0453647178714145,3.5,103,Reno
Pizza Hut,1.2810561647419156,1.5,18,Langhorne
Pizza Land,2.9724999999999997,4.0,14,Holland Southampton
Pizza Mizza,2.5591170319347354,3.5,169,Santa Barbara
Pizza Wings Steaks,2.5014815848214282,3.0,41,Philadelphia
PizzaMan Dan's,2.609527834542908,4.0,124,Carpinteria
Pizzarella Grille,3.3387706996069064,3.5,58,Bryn Mawr
Pizzaville,2.8918888888888885,4.5,42,Avon
Pizzeria Vetri,2.7908895493129986,4.0,651,Philadelphia
Pizzicare,2.040073470676149,3.0,39,New Orleans
Plan B Bistro & Bar,2.6954619047619044,3.0,11,Washington Crossing
Plate Restaurant and Bar,1.9248385955892537,2.5,61,Ardmore
Plato Latino,2.1428108465608466,4.0,55,Tampa
Plaza Azteca - Kennett Square,2.9012047902494333,3.5,86,Kennett Square
Plaza Deli,3.3591652508923824,4.0,188,Santa Barbara
Please-U-Restaurant,3.044925681559463,4.0,274,New Orleans
Ploy Thai,2.954502884234502,4.0,171,Brandon
Plush,2.6314505401234567,3.5,69,Saint Louis
Poblanos Mexican Grill & Bar,2.3632545018560367,3.0,189,Clearwater
Poke Bowl,2.691828883884556,4.0,194,Philadelphia
PokeDoke,3.361354034391534,4.5,174,St. Louis
Poké Poké Bowl,3.6014250000000003,4.5,68,Tarpon Springs
Pollo Tropical,1.6967116908900814,2.0,70,Brandon
Polly's Big Slice,3.372882227891156,4.0,9,Indianapolis
Polo's Taqueria,3.11820117790706,4.5,13,Tucson
Pomme Cafe & Wine Bar,2.42082972800778,3.5,57,Saint Louis
Ponti's Steaks and Spuds,2.541261256985959,3.5,33,Conshohocken
Pop N Sons Diner,2.8165855323012603,4.0,160,Tampa
"Pop's Steak, Fish & Chicken - South Grand",3.071270833333333,3.0,11,St. Louis
Popeyes,0.660625,3.0,7,New Orleans
Popeyes Louisiana Kitchen,1.988127512457931,2.0,75,Brentwood
Pops Pizza wine & Beer,2.8664423076923073,3.0,6,Bristol
Porcini,2.7447860095252388,3.5,317,Philadelphia
Port St Peter,2.633903451745054,3.5,83,New Orleans
Port of Subs,3.61875,4.0,35,Sparks
Porta Via Italian Kitchen Cool springs,2.264521778692538,3.5,77,Franklin
Porter & Luke's,2.8949519230769227,3.5,100,Metairie
Porterhouse,2.8810534512362636,4.5,65,Eagle
Portobello Cafe,3.5328756720362047,4.0,137,Eddystone
Portofino's Italian Kitchen,3.3042302380952377,4.0,59,Tampa
Poseidon,2.932620299145299,4.0,198,New Orleans
Potito's Italian American Pastries,3.1522825546848985,3.5,88,Philadelphia
Pranzo Jersey Italian Cafe,2.2904999999999998,4.0,6,Nashville
Pravda!,2.3433121565934063,4.0,109,New Orleans
Precinct Pizza,2.447441269832933,3.5,204,Tampa
Prep & Pastry,3.1776835650981847,4.5,2126,Tucson
Press'd The Sandwich,3.239849637681159,4.0,5,Edmonton
Primanti Bros - Indianapolis,2.3776766241434615,3.5,221,Indianapolis
Prime 108,2.499266053397267,3.5,113,Nashville
PrimoHoagies,2.6098012545490223,3.5,65,Philadelphia
Prohibition Taproom,2.8868876732323665,4.0,618,Philadelphia
Provence Bread,1.0398861607142857,1.5,23,Nashville
Provisions Coffee & Kitchen,3.2300573841834,4.5,261,Wesley Chapel
Pub & Kitchen,2.8603900972320107,3.5,615,Philadelphia
Public Service,3.35340172077922,3.5,106,New Orleans
Publix Super Markets,2.5758360389610386,3.5,18,Largo
Puckett's Grocery & Restaurant,3.1011168502811493,4.0,850,Franklin
Punk'd Pineapple,3.500350958565244,5.0,8,Kennett Square
Punky's Bar and Grill,3.2486556863275613,3.5,141,St Petersburg
Pupuseria & Cafeteria Centroamericana,3.369887626262626,4.5,137,Tampa
PureBread Deli,3.0789814413265306,4.0,64,Newark
QDOBA Mexican Eats,2.2491984070290876,2.5,30,Fenton
Qdoba Mexican Grill,2.551978729603729,3.0,27,Philadelphia
Quality Pizza,2.1616950334821428,3.0,19,Philadelphia
Queen Sheba,2.9134294390133677,4.0,64,Philadelphia
Queen Sushi,2.89398093206049,3.5,76,Glenside
Queen of Sheba,2.7355609269796037,4.0,361,Temple Terrace
Queen's Pizza,2.6290601325757574,3.0,45,Palm Harbor
Quesa-D-Ya's,0.8487499999999999,3.5,7,Saint Louis
Quik Mart,2.765625,3.5,8,Vail
QuikTrip,2.818065476190476,4.5,13,Edwardsville
Quinn's Restaurant & Lounge,1.8850211675579323,3.0,75,Boise
Quiznos,1.819750563924078,3.0,18,Harahan
R2L,2.664118233339281,3.5,787,Philadelphia
RJ's Bagels,3.62875,4.0,41,Yardley
RJS Tacos & Burritos,3.6118093434343432,4.0,42,Indianapolis
Racanelli's New York Pizzeria,2.172376033057851,3.5,45,University City
Raijin Ramen,3.0149457168355984,4.0,594,Tucson
Raising Cane's Chicken Fingers,3.0435624999999997,4.0,36,New Orleans
Raising Cane's Chicken Fingers- Arnold,2.93125,3.5,26,Arnold
Raising Cane’s,3.2089147727272724,2.5,21,New Orleans
Rally's,1.8458480158730157,1.5,18,St. Louis
Ralph's Market,3.455900330687831,4.5,19,Moorestown
Ralph's of Philly,2.882894736842105,3.5,6,Willow Grove
Ralph's on the Park,2.69840547735154,4.0,299,New Orleans
Ralphs Italian Restaurant,2.7399538721823427,3.5,653,Philadelphia
Ramada Philadelphia Northeast,1.2854365079365078,1.5,10,Philadelphia
Ramble Pizza,3.2878474025974027,4.5,19,Philadelphia
Ranch House Restaurant,2.5074277708159283,3.5,39,Tampa
Randazzo's Pizzeria,1.429393939393939,4.0,40,Willow Grove
Rangoli: Vibrant Flavors of India,2.989007634872131,4.0,89,Philadelphia
Rasavat,3.3344452380952383,5.0,28,Philadelphia
Ratchada Thai Restaurant and Sushi Bar,2.1227870247568523,2.5,22,St. Petersburg
Ray's Subs,3.3722007275132277,3.5,39,Trenton
Raz'z Restaurant,2.711572251516782,3.5,44,Smyrna
Razzel's Bar and Lounge,2.870435714285714,3.5,14,Clearwater
Rearn Thai,1.6279098541633263,2.5,70,Saint Louis
Red Cup Cafe & Hookah Lounge,3.022987235803412,4.0,53,Philadelphia
Red Eagle Tavern,1.4015277777777775,2.0,13,Cherry Hill
Red Garter Saloon,2.866805555555555,4.0,107,Tucson
Red Habanero,2.4807315571244626,3.5,198,Fishers
Red Hook Coffee & Tea,3.3797785464683168,4.5,183,Philadelphia
Red Hot & Blue Restaurant,1.9403826181550063,2.5,99,Cherry Hill
Red Kings 2 Restaurant,1.9098042968749998,3.5,68,Philadelphia
Red Lobster,1.7949402097623708,2.5,122,Metairie
Red Mesa Restaurant,2.8742358729236055,4.0,585,St Petersburg
Red Owl Tavern,2.6744842741902777,3.5,618,Philadelphia
Red Pony,3.2576809746842588,4.5,426,Franklin
Red Robin Gourmet Burgers and Brews,2.087850652413592,3.0,118,Wilmington
Red Sombrero - Kennett Square,3.045229166666666,4.0,78,Kennett Square
Redemption,2.596932641858131,3.0,63,New Orleans
Redhound Grille,2.623315826232493,3.5,84,Paoli
Redwood Rotisserie + Grill,2.983682388146489,4.0,464,Reno
Reeds American Table,3.254230948540363,4.5,372,Maplewood
Refuel Cafe,3.1482337942427985,4.5,328,New Orleans
Reginelli's Pizzeria - Closed,2.683020560439492,3.5,171,New Orleans
Regrub,1.5985999975403384,3.0,48,Edmonton
Rembrandts,2.7464791791258625,3.5,343,Eagle
Remedy Cafe,2.2699985989126614,3.5,127,Edmonton
Reno Downtown Joint,0.625,4.0,10,St Petersburg
Reno Tap Room,2.18690625,4.0,45,Reno
Reservations Bistro,3.163787425957147,4.5,33,Tampa
Restaurant Depot,2.20625,2.0,15,Tucson
Restaurant des Familles,3.0067608204661527,4.0,167,Marrero
Revivals Restaurant & Banquets,0.7013461538461538,2.5,15,Perkasie
Revolucion,2.6517788764783394,3.5,456,Indianapolis
Rib Shack,2.8926666666666665,3.5,55,Saint Louis
Rib Station,3.705,3.5,7,Bridgeton
Ribit's BBQ,1.7938368055555554,3.5,37,Tampa
Ricardo's Italian Cafe,2.946084317599536,3.5,80,Saint Louis
Riccardo's Pizza & Restaurant,2.12375,3.5,19,Willingboro
Ricci's Hoagies,3.132176406926407,4.0,67,Philadelphia
Rice Box,3.3688680073808177,4.0,67,Goodlettsville
Richard's,3.049943049807335,4.0,122,Boise
Richie's,2.8575462962962965,4.5,50,Philadelphia
Richman's Ice Cream,3.278020833333333,3.5,54,Levittown
Rickenbacker's,2.1566666666666663,4.0,5,Tampa
Rickshaw Sushi,2.696228138965111,3.5,126,Reno
Ricuras de Venezuela,3.611720734126984,4.0,32,Tucson
Riffs Cafe at Highland Ridge,3.587314814814815,4.0,18,Nashville
Rincon Guatemalteco,3.551620879120879,4.5,23,Tampa
Ristorante Attilio,3.158980099312452,4.0,50,Wilmington
Ristorante Da Marlina,1.4239393939393938,3.5,11,Woodbury
Rittenhouse Grill,2.7079939999108054,3.5,290,Philadelphia
Ritter's Frozen Custard,2.8936151960784313,4.5,41,Indianapolis
River's Edge,3.214005208333333,3.5,26,Tampa
Riverview Restaurant & Marina,2.2026101712614867,3.5,70,Ashland City
Riviera Restaurant,2.93025,4.0,50,Tampa
Rivista,3.0878804050660666,4.0,41,New Orleans
Roast Coffeehouse and Wine Bar,2.634614313660011,4.0,40,Edmonton
Roberts Meats And Catering,2.4554926396520145,3.5,72,TAMPA
Rocchino's,2.173758333333333,3.0,20,Philadelphia
Rockabilly Grill,2.9339999999999997,3.5,37,Tucson
Rocky's Gourmet Pizza,2.545647321428571,3.0,26,New Orleans
Rode's Fireside Restaurant & Tavern,1.4057485718826626,3.5,104,Woolwich Twp
Rollin' Oats Market,2.84737495544255,4.0,151,St. Petersburg
Roly Poly,2.50370450947473,3.5,14,Metairie
Roma Pizza Plus,2.906428571428571,4.0,12,Kenner
Roman Forum,2.890048032849503,4.0,23,Tampa
Romano's Macaroni Grill,1.855649768480761,2.5,339,Reno
Romano's Pizza,3.551107142857143,4.0,5,Hatboro
Romano's Pizza Express,2.5362736344537815,2.5,24,Philadelphia
Romanos Pizza Express,2.1870238095238093,3.0,13,Tampa
Romanza Of The Vine,0.68431640625,1.5,16,Indianapolis
Ron's Caribbean Cuisine,2.3376586615377377,4.0,142,Philadelphia
Ron's Original Bar & Grille,2.900427396249473,4.0,383,Exton
Ronnie Pastrami's Deli and Catering,2.871187987012987,4.0,71,Pinellas Park
Rooftop Garden,2.952142857142857,3.5,60,Indianapolis
Room 901,3.4474068181818183,4.0,59,Saint Petersburg
Rosa Mezcal,2.96694549287518,4.0,76,New Orleans
Roscoe's Tacos - Greenwood,2.226099074074074,3.5,136,Greenwood
Roselena's,2.86406603523791,4.0,10,Philadelphia
Rosemary's Grill,3.6201644736842105,3.5,19,Langhorne
Rostizado - by Tres Carnales,3.017451579091865,4.0,186,Edmonton
Rotolo's Pizzeria,3.3436397386439953,4.0,29,Belle Chasse
Rotten Ralph's,1.4753773300767907,2.5,200,Philadelphia
Roula's Pizza,2.1699999999999995,2.5,7,Philadelphia
Roundabout Catering,3.62375,5.0,38,Sparks
Roundabout Grill,3.239745905787584,4.0,244,Reno
Roundabout Market And Bistro,3.5649646040234275,4.0,10,Reno
Roux 3 Restaurant and Bar,3.613179487179487,3.5,7,Newtown Square
Royal Chef,2.7616750577598466,3.5,42,Ewing
Royal Pizza,0.706,3.5,19,Edmonton
Royal Sonesta New Orleans,2.7550269896283868,3.5,492,New Orleans
RuSan's Sushi and Seafood,2.045095763045779,3.0,206,Nashville
Ruby Garden Restaurant,2.3813073192239855,3.0,26,Philadelphia
Ruby Tuesday,1.2821787629581745,2.5,108,Riverview
